IDBOOK,IDSUBJ,NTEACH,TCHWGT,JKREP,JKZONE,ASRREA01,ASRREA02,ASRREA03,ASRREA04,ASRREA05,ATBG01,ATBG04,ATBG05BC,ATBG05BI,ATBG07AD,ASBG01,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGHRL,ASBGSCR,ACBG09,ACBG15,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY
,,,,,,ACHIEV1,ACHIEV2,ACHIEV3,ACHIEV4,ACHIEV5,TEACH,EDUCA,PEDAG,ASSESS,PDTEACH,GEND,DIGIT,BELONG,BULLY,ENGAGE,DISORD,LIKE,HOME,CONFID,COMPU,PRINCIP,SHORT,SUCCESS,DISCIP,HOURS
1,1,1,6.026316,1,106,476.12957,530.286,442.6274,461.01302,497.91681,11,5,3,2,2,2,10.50352,12.85262,9.85265,13.33453,10.98651,11.92201,11.74392,10.90567,242,19,12.00306,9.72437,12.9615,997.5
2,1,1,6.026316,1,106,504.40777,487.27581,493.11209,495.72058,499.64718,11,5,3,2,2,2,10.50352,6.61933,8.8384,6.17829,8.6804,6.10437,10.89263,10.28978,242,19,12.00306,9.72437,12.9615,997.5
64,1,1,6.026316,1,106,553.42576,524.51223,561.70175,567.82365,537.53214,11,5,3,2,2,1,8.77882,7.55475,7.94667,8.54449,7.86603,9.86291,9.60729,9.39964,242,19,12.00306,9.72437,12.9615,997.5
3,1,1,6.026316,1,106,551.73096,526.3237,537.6737,591.10542,538.58329,11,5,3,2,2,1,9.25019,3.24506,7.37578,7.07874,10.98651,6.92271,999999,9.60806,242,19,12.00306,9.72437,12.9615,997.5
4,1,1,6.026316,1,106,653.39147,657.70969,606.93936,594.81609,586.28801,11,5,3,2,2,1,9.51164,9.15299,9.52871,7.8348,7.86603,9.38515,12.29825,9.0457,242,19,12.00306,9.72437,12.9615,997.5
36,1,1,6.026316,1,106,560.5756,565.36844,508.09421,575.15069,541.23965,11,5,3,2,2,2,10.12086,10.82106,8.92484,8.54449,9.00419,9.17072,10.54337,8.42824,242,19,12.00306,9.72437,12.9615,997.5
5,1,1,6.026316,1,106,668.51513,628.63472,563.48027,561.81026,610.66484,11,5,3,2,2,1,14.77909,8.64972,6.97258,7.63232,7.23115,8.22519,7.03769,10.28978,242,19,12.00306,9.72437,12.9615,997.5
16,1,1,6.026316,1,106,446.98156,508.07483,462.59643,474.57348,486.40899,11,5,3,2,2,1,9.51164,8.64972,7.1104,10.66007,8.6804,9.61297,999999,8.72693,242,19,12.00306,9.72437,12.9615,997.5
37,1,1,6.026316,1,106,684.95581,637.30816,615.75165,597.71948,648.89336,11,5,3,2,2,1,14.77909,12.85262,12.56749,10.66007,7.86603,5.76631,9.29058,13.45388,242,19,12.00306,9.72437,12.9615,997.5
17,1,1,6.026316,1,106,639.02046,555.53519,595.18188,648.59661,624.19981,11,5,3,2,2,2,14.77909,9.82079,8.8384,13.33453,9.89746,14.87956,12.29825,13.45388,242,19,12.00306,9.72437,12.9615,997.5
6,1,1,6.026316,1,106,508.83523,493.98778,485.10523,489.21567,500.18617,11,5,3,2,2,2,11.26152,12.85262,7.63692,11.54818,9.00419,9.86291,11.28642,8.1368,242,19,12.00306,9.72437,12.9615,997.5
65,1,1,6.026316,1,106,582.47656,534.6105,613.34162,551.17832,579.93224,11,5,3,2,2,1,14.77909,12.85262,7.50627,13.33453,7.23115,14.79304,999999,11.76022,242,19,12.00306,9.72437,12.9615,997.5
18,1,1,6.026316,1,106,645.24719,619.71988,647.76669,641.50322,579.33067,11,5,3,2,2,1,11.61875,9.15299,12.56749,9.56347,7.23115,10.14141,10.22238,9.8041,242,19,12.00306,9.72437,12.9615,997.5
7,1,1,6.026316,1,106,559.5715,572.88583,599.86352,543.37094,576.5209,11,5,3,2,2,2,14.38245,9.15299,7.1104,8.83577,8.6804,7.68295,11.28642,8.42824,242,19,12.00306,9.72437,12.9615,997.5
38,1,1,6.026316,1,106,594.09496,614.02004,625.85299,583.87949,614.79945,11,5,3,2,2,2,8.55821,9.15299,7.63692,8.83577,9.00419,9.86291,8.54792,9.0457,242,19,12.00306,9.72437,12.9615,997.5
10,1,1,6.026316,0,106,717.62248,676.19437,623.88835,643.6445,670.0889,4,5,3,1,2,1,10.50352,10.82106,10.965,9.56347,11.50099,10.83607,11.74392,10.28978,242,19,12.00306,9.72437,12.9615,997.5
8,1,1,6.026316,0,106,688.00873,680.28427,693.8058,708.38685,689.46385,4,5,3,1,2,1,9.79644,12.85262,9.85265,12.95693,9.30655,11.30153,11.74392,13.45388,242,19,12.00306,9.72437,12.9615,997.5
19,1,1,6.026316,0,106,625.01837,666.03341,652.18071,626.69136,644.48019,4,5,3,1,2,1,8.12699,8.23773,10.965,7.36319,9.60657,7.30132,11.28642,6.83123,242,19,12.00306,9.72437,12.9615,997.5
9,1,1,6.026316,0,106,604.03317,654.89583,636.25354,609.22777,635.58844,4,5,3,1,2,1,8.12699,9.82079,8.54841,9.1701,9.89746,7.86575,9.91526,9.39964,242,19,12.00306,9.72437,12.9615,997.5
1,1,1,6.026316,0,106,642.91298,667.51271,653.09962,660.2823,626.16186,4,5,3,1,2,2,9.79644,12.85262,12.56749,10.66007,11.50099,10.83607,10.54337,13.45388,242,19,12.00306,9.72437,12.9615,997.5
66,1,1,6.026316,0,106,618.38575,598.24222,639.35036,644.27153,634.72705,4,5,3,1,2,2,11.61875,12.85262,7.50627,10.66007,9.89746,10.83607,12.29825,9.8041,242,19,12.00306,9.72437,12.9615,997.5
2,1,1,6.026316,0,106,606.86003,655.68898,640.53792,608.95902,631.36878,4,5,3,1,2,2,7.45376,9.15299,10.965,8.83577,9.60657,12.70681,11.28642,10.28978,242,19,12.00306,9.72437,12.9615,997.5
3,1,1,6.026316,0,106,687.09539,680.42576,761.17198,720.15789,698.12494,4,5,3,1,2,1,12.60945,9.82079,9.52871,11.34377,7.23115,10.45984,11.74392,13.45388,242,19,12.00306,9.72437,12.9615,997.5
20,1,1,6.026316,0,106,690.95345,675.61543,793.9866,742.0077,702.87509,4,5,3,1,2,1,10.50352,8.64972,12.56749,9.1701,9.60657,8.04592,10.89263,13.45388,242,19,12.00306,9.72437,12.9615,997.5
11,1,1,6.026316,0,106,616.71482,612.96288,678.98105,687.66587,561.42303,4,5,3,1,2,1,14.77909,7.87932,8.33331,8.28542,8.31437,7.86575,11.74392,10.90567,242,19,12.00306,9.72437,12.9615,997.5
4,1,1,6.026316,0,106,710.02725,683.05066,698.43045,750.27447,703.63552,4,5,3,1,2,1,9.79644,12.85262,7.61393,11.54818,7.86603,11.92201,12.29825,13.45388,242,19,12.00306,9.72437,12.9615,997.5
21,1,1,6.026316,0,106,641.31146,640.28724,618.39633,690.41027,613.18278,4,5,3,1,2,2,8.77882,8.64972,9.03816,9.56347,10.21804,8.7748,10.89263,13.45388,242,19,12.00306,9.72437,12.9615,997.5
5,1,1,6.026316,0,106,626.43805,652.08552,638.13465,647.27746,662.57657,4,5,3,1,2,1,14.77909,7.87932,8.80565,11.46439,10.57259,11.30153,10.89263,13.45388,242,19,12.00306,9.72437,12.9615,997.5
12,1,1,6.026316,0,106,636.40185,635.82135,669.88811,633.05519,676.52528,4,5,3,1,2,2,11.61875,12.85262,8.8384,13.33453,10.21804,11.30153,11.74392,10.90567,242,19,12.00306,9.72437,12.9615,997.5
67,1,1,6.026316,0,106,693.62123,698.00542,694.45708,638.38896,657.50514,4,5,3,1,2,1,11.41256,7.24879,6.97258,10.66007,7.23115,10.83607,8.94299,11.76022,242,19,12.00306,9.72437,12.9615,997.5
13,1,1,6.026316,0,106,683.77258,658.26621,662.80995,688.72624,742.97109,4,5,3,1,2,1,8.77882,8.23773,12.56749,7.63232,10.57259,9.86291,12.29825,10.28978,242,19,12.00306,9.72437,12.9615,997.5
6,1,1,6.026316,0,106,706.3052,658.46531,656.80062,616.32034,634.38987,4,5,3,1,2,1,10.97885,12.85262,9.52871,13.33453,10.98651,10.14141,9.87112,10.28978,242,19,12.00306,9.72437,12.9615,997.5
22,1,1,6.026316,0,106,586.73316,608.89458,591.50126,587.54743,635.20711,4,5,3,1,2,1,11.61875,7.55475,9.85265,8.05152,10.98651,6.64926,11.28642,7.84162,242,19,12.00306,9.72437,12.9615,997.5
7,1,1,6.026316,0,106,572.55104,564.13378,591.39211,598.30683,593.68997,4,5,3,1,2,2,8.47998,10.82106,10.28695,11.54818,10.98651,9.86291,10.54337,6.83123,242,19,12.00306,9.72437,12.9615,997.5
33,1,1,5.473684,0,12,489.54322,507.83374,476.15241,445.53416,522.86391,23,5,3,3,2,2,8.77882,8.23773,8.65929,10.0428,10.57259,8.7748,10.89263,8.72693,446,1,8.99854,9.40492,9.2816,950
5,1,1,5.473684,0,12,550.76423,570.28537,545.71547,569.44604,571.11572,23,5,3,3,2,2,10.12086,12.85262,12.56749,13.33453,12.18062,14.87956,10.89263,10.90567,446,1,8.99854,9.40492,9.2816,950
6,1,1,5.473684,0,12,601.48951,594.34178,641.23662,643.17017,607.80302,23,5,3,3,2,1,7.68647,12.85262,10.965,11.54818,11.50099,9.86291,12.29825,9.8041,446,1,8.99854,9.40492,9.2816,950
68,1,1,5.473684,0,12,629.22329,663.04297,699.44873,707.12263,697.18872,23,5,3,3,2,1,9.25019,8.23773,10.965,8.28542,12.18062,9.86291,8.94299,9.8041,446,1,8.99854,9.40492,9.2816,950
18,1,1,5.473684,0,12,744.49088,683.59106,695.27451,678.8618,708.92669,23,5,3,3,2,1,10.50352,12.85262,12.56749,13.33453,12.18062,10.83607,9.91526,13.45388,446,1,8.99854,9.40492,9.2816,950
7,1,1,5.473684,0,12,620.11682,766.92518,697.91424,727.41322,733.87612,23,5,3,3,2,1,12.60945,12.85262,12.56749,13.33453,10.57259,12.86202,11.74392,10.90567,446,1,8.99854,9.40492,9.2816,950
34,1,1,5.473684,0,12,614.39632,624.69391,641.91392,644.9662,624.71014,23,5,3,3,2,1,11.61875,10.82106,12.56749,9.56347,10.98651,9.86291,11.28642,11.76022,446,1,8.99854,9.40492,9.2816,950
8,1,1,5.473684,0,12,697.86322,654.04882,665.33922,644.37457,624.73384,23,5,3,3,2,1,9.51164,9.82079,10.965,8.54449,9.00419,9.38515,11.74392,10.28978,446,1,8.99854,9.40492,9.2816,950
9,1,1,5.473684,0,12,721.52336,670.95643,717.23109,686.85595,671.91426,23,5,3,3,2,1,11.61875,9.82079,12.56749,10.0428,11.50099,12.86202,11.74392,13.45388,446,1,8.99854,9.40492,9.2816,950
35,1,1,5.473684,0,12,382.64779,400.65215,328.01467,358.18701,398.55521,23,5,3,3,2,2,8.77882,7.87932,7.1104,7.70704,8.6804,9.17072,8.08848,8.1368,446,1,8.99854,9.40492,9.2816,950
1,1,1,5.473684,0,12,480.30719,507.70858,503.96973,470.39336,523.88589,23,5,3,3,2,2,10.97885,12.85262,12.56749,13.33453,12.18062,9.86291,9.60729,10.28978,446,1,8.99854,9.40492,9.2816,950
10,1,1,5.473684,0,12,678.44901,655.56554,616.04995,666.81,666.24682,23,5,3,3,2,2,12.60945,10.82106,7.90321,11.54818,8.31437,12.86202,10.54337,9.8041,446,1,8.99854,9.40492,9.2816,950
69,1,1,5.473684,0,12,653.06849,681.30015,629.54137,690.08364,704.25744,23,5,3,3,2,1,10.97885,8.64972,9.85265,8.54449,9.00419,9.38515,10.22238,10.28978,446,1,8.99854,9.40492,9.2816,950
2,1,1,5.473684,0,12,667.85174,614.35181,643.83418,705.55985,657.47364,23,5,3,3,2,2,10.97885,10.82106,12.56749,10.42093,12.18062,8.7748,10.89263,13.45388,446,1,8.99854,9.40492,9.2816,950
11,1,1,5.473684,0,12,618.78681,676.04233,665.94591,653.81269,623.61343,23,5,3,3,2,1,12.60945,10.82106,8.8384,11.54818,10.57259,10.83607,11.74392,13.45388,446,1,8.99854,9.40492,9.2816,950
36,1,1,5.473684,0,12,673.69615,705.56125,675.28822,679.38385,722.28132,23,5,3,3,2,2,10.12086,12.85262,10.86326,11.54818,10.98651,11.30153,11.28642,9.8041,446,1,8.99854,9.40492,9.2816,950
